RAmdeg,DEmdeg,BTmag,VTmag,HIP
78.38018741,62.69113185,6.726,6.503,24348
85.12084441,61.94889513,7.117,6.874,26700
87.26935258,62.80823489,6.663,6.554,27472
86.88432605,63.59884337,7.78,6.607,27346
82.54250606,63.06721911,7.653,5.618,25769
84.31276976,64.15469754,6.167,6.177,26408
86.55256466,64.7690033,8.715,6.826,27227
87.75446212,65.75407674,8.185,6.955,27634
89.39591494,66.09609664,8.039,6.391,28205
22.42155896,22.82619235,6.886,6.781,6966
21.39865374,23.51151566,6.708,6.239,6669
25.32655862,25.74571194,6.729,6.254,7874
19.11570614,23.58945693,6.731,6.685,5942
18.43728157,24.58370895,6.002,4.786,5742
22.34805821,25.27535438,8.222,6.784,6939
23.9095027,28.26961632,8.225,6.996,7421
21.68239942,27.24657031,8.08,6.875,6736
19.86664165,27.26405675,4.804,4.753,6193
27.36321465,26.47264067,6.805,6.889,8490
29.43226913,27.80438117,7.9,6.037,9132
28.27045048,29.57882527,3.984,3.457,8796
30.53301759,28.40021738,7.875,6.675,9493
31.70477017,29.26940208,6.96,6.769,9858
33.09282345,30.30307391,6.246,5.259,10280
28.95183552,30.354646,7.13,6.883,8986
25.41349136,30.04712166,7.269,6.075,7906
27.17321369,32.69020086,6.463,5.847,8433
25.95893339,32.19201437,7.409,6.413,8086
26.09505366,32.51588169,7.01,6.755,8122
17.58104996,25.45775954,7.751,5.972,5494
15.64842414,27.74794787,7.398,6.924,4868
17.06391022,28.86793823,7.283,6.898,5339
20.28072019,28.73820688,7.065,5.386,6315
18.52044548,28.52957423,8.569,6.555,5772
18.38653123,29.73622815,8.003,6.85,5717
17.91514824,30.0896432,5.911,4.633,5586
18.2478071,30.0642228,7.48,6.343,5679
19.35046707,31.74462004,7.844,6.5,6025
14.45896381,28.99221782,6.804,5.557,4510
16.11511002,29.65881804,6.717,6.253,5034
13.4040706,29.48931291,7.807,6.808,4197
17.77819301,31.42473908,5.456,5.184,5544
17.00560102,32.01212137,6.694,6.269,5319
16.54666779,32.18148503,7.996,6.423,5175
19.07883398,33.11471883,7.546,6.158,5936
18.31744936,34.09839985,6.559,6.702,5694
15.70456843,31.80425941,5.438,5.486,4889
22.07976804,30.55768927,7.481,6.964,6862
21.92799118,31.96654831,8.085,6.889,6819
23.7420682,33.11786449,7.508,6.819,7370
23.9601856,33.83532692,7.802,6.656,7439
21.77637124,34.3775618,6.81,6.312,6776
21.53661028,34.5796949,6.909,6.397,6702
23.03157512,34.79996124,6.256,6.358,7147
25.51454462,35.24571012,5.554,5.614,7943
23.19879195,35.84268255,8.165,6.791,7201
20.90615207,34.24588929,7.342,6.373,6512
20.82538544,36.51463153,6.821,6.799,6480
17.43301226,35.62055764,4.155,2.244,5447
19.69585237,37.3862773,6.765,6.525,6140
23.56919891,37.2371545,5.807,5.881,7321
20.91922878,37.71494001,5.925,5.622,6514
21.9453682,40.33580605,6.547,6.581,6823
32.8542644,31.52639657,6.387,6.247,10220
33.98451829,33.35889664,5.242,5.247,10559
34.32861366,33.84719231,4.025,3.999,10670
34.26346537,34.22423504,5.597,4.933,10644
37.5691904,33.83369793,7.648,6.373,11651
36.36111298,35.04192826,8.237,6.968,11296
38.2192553,34.54241512,7.224,5.948,11840
38.02571095,36.14726687,7.096,5.319,11784
35.8699061,35.44106235,8.262,6.883,11153
37.28118432,37.3297361,6.978,6.804,11573
30.74148138,33.28413572,5.562,5.52,9570
32.38594355,34.98729435,3.196,3.017,10064
34.90533448,39.83494686,6.514,6.613,10848
32.12191368,37.85907972,4.935,4.804,9977
32.72011032,39.03954524,5.985,6.047,10176
32.72366451,39.04329803,6.776,6.712,10180
38.91141667,37.31225912,7.551,5.873,12072
39.57430083,37.72670877,6.75,6.245,12287
39.61647796,38.08914917,6.251,6.282,12305
39.23828446,38.73357793,6.487,5.962,12181
38.53462476,38.73503268,8.096,6.793,11947
37.48252453,39.13707054,8.169,6.894,11623
38.86625201,39.66438045,6.24,6.331,12057
39.33683856,39.89610144,6.384,6.504,12218
40.5621436,40.19394211,5.612,4.961,12623
38.09293886,40.27245859,6.882,6.834,11812
43.09366244,42.02096067,8.333,6.968,13393
43.55880495,42.58878827,7.515,6.938,13528
40.89740433,43.53796602,7.063,6.8,12725
41.87980601,44.27219817,7.228,6.539,13036
37.66990987,40.16757543,8.612,6.976,11682
35.70959954,41.39629486,6.122,5.829,11090
36.0114755,42.10229541,8.713,6.848,11185
39.15074658,42.40052213,6.696,6.779,12151
41.02149743,44.2970397,6.542,5.534,12768
37.44224683,46.03181522,8.137,6.841,11611
29.03901347,37.25183198,7.042,5.786,9021
28.9770021,37.27778946,8.04,6.069,9001
28.74025387,37.12829401,7.798,6.4,8930
28.09301345,37.42978743,7.404,6.954,8734
27.16219503,37.9528691,7.184,6.039,8423
28.72410377,40.70203408,7.892,6.391,8922
28.32226366,40.72979047,7.113,5.544,8814
31.50719711,41.53287227,7.231,6.895,9800
29.48115863,40.76060185,7.447,6.918,9151
29.48485707,41.69456276,6.67,6.744,9158
30.30685087,41.21238417,8.709,6.992,9438
29.13406773,41.89207398,6.931,6.961,9045
,,3.984,2.308,9640
30.06258358,44.420015,8.368,6.991,9359
25.65442703,40.37736178,8.497,6.861,7991
25.14507048,40.57704845,4.841,4.942,7818
25.01799817,40.68376347,7.953,6.78,7775
23.96906625,41.07642196,7.835,6.512,7444
,,4.736,4.152,7513
24.99227133,41.66673684,8.004,6.948,7767
25.44648194,42.61343591,5.703,5.027,7918
25.16519614,43.29767276,5.895,5.657,7825
25.81876465,45.32265173,7.653,6.444,8044
24.83749985,44.38615816,6.106,5.106,7719
24.63259353,45.39970683,6.336,6.374,7651
24.90007341,45.87777234,7.455,6.69,7734
26.95006579,46.22974621,6.846,6.369,8370
26.1105318,46.13969195,8.16,6.469,8127
33.30551134,44.23165221,6.794,5.003,10340
32.1398352,44.45942366,7.59,6.485,9983
33.69314712,46.68749949,6.853,6.903,10456
34.79510263,46.47226464,6.404,6.227,10814
35.17297596,47.31080442,6.046,6.14,10924
34.81998162,47.37997159,5.315,5.31,10819
33.51014469,47.4842638,6.952,6.558,10403
33.99055138,47.81193432,7.684,6.485,10562
33.71881492,48.78238889,8.131,6.853,10462
34.84448486,48.95546144,6.908,6.462,10830
36.10381888,50.00654637,6.419,5.291,11220
35.24253216,50.15147076,5.454,5.547,10944
29.49682219,47.09552168,8.035,6.608,9163
27.31468314,47.89683794,6.586,6.47,8475
29.63960687,49.20435798,6.974,5.813,9222
28.03904609,50.79279317,5.609,5.678,8714
33.401423,51.0658162,6.486,5.401,10366
28.21135277,51.47483852,6.335,6.272,8771
31.05484842,51.9677871,6.602,6.653,9656
10.96776494,33.31071718,7.278,6.937,3438
14.55924736,33.95088359,7.269,6.093,4552
14.06174646,35.22862172,7.053,6.94,4390
13.367595,37.41821183,7.534,6.185,4185
,,4.026,3.868,4436
7.8568377,33.58164872,7.337,6.005,2475
9.22018753,33.71934456,4.184,4.319,2912
8.05855293,34.99388196,6.935,6.742,2539
9.33841055,35.39950184,6.547,5.53,2942
7.23609691,36.89969333,7.43,6.375,2270
8.79006595,36.83223255,8.463,6.719,2753
13.22242,38.54883696,6.723,6.691,4129
10.27993337,39.45866377,6.417,5.402,3231
17.79282601,37.72412103,5.669,5.771,5550
16.15193297,39.99110811,7.138,6.799,5045
19.31918341,39.48054406,6.722,6.692,6010
21.86113716,41.10115947,6.772,6.461,6794
20.02044955,41.97052765,7.331,6.982,6241
17.57809008,42.08148034,6.375,5.732,5493
19.12189091,42.93942356,7.298,6.659,5944
14.54116418,39.47536417,8.043,6.669,4542
13.21564046,40.24556973,7.473,6.833,4127
15.72608395,41.34516881,6.148,5.955,4903
12.45352988,41.07891001,4.343,4.496,3881
14.12783676,42.97878958,7.849,6.63,4411
15.01410342,44.71112644,6.801,6.766,4675
15.01482544,44.71324698,6.007,6.043,4675
17.00353642,43.94209444,5.19,5.046,5317
15.32926758,45.45204864,7.972,6.962,4771
12.5761079,45.00225394,6.172,6.124,3919
14.41519053,45.83937811,7.398,6.201,4501
14.67958528,47.03659021,6.705,6.804,4584
4.58190704,36.78522535,4.59,4.512,1473
5.2802847,37.96860444,5.669,5.208,1686
5.3962449,38.18712037,8.269,6.974,1715
8.18000083,38.84377583,7.31,6.932,2576
5.73903123,38.75428452,8.753,6.916,1809
4.27289837,38.6816459,4.677,4.607,1366
4.92316491,40.72946341,7.864,6.472,1575
9.36000624,40.33237964,6.869,6.844,2948
8.11168642,43.49479177,6.677,6.687,2553
7.80378223,43.94653915,6.655,6.734,2455
6.02193432,44.26473486,7.15,6.705,1905
1.90799044,40.14795154,7.941,6.839,626
2.20835289,40.49455279,8.86,6.99,714
3.37849897,41.03537159,6.081,5.738,1086
3.64057389,41.03263953,8.216,6.814,1164
1.51772424,40.41853586,7.82,6.761,508
1.15244276,42.0925367,6.318,6.156,365
0.78478302,42.74790545,6.779,6.723,254
0.43270407,42.36714441,6.189,6.233,137
0.39016343,44.67540356,8.18,6.934,119
4.67570592,43.7911498,6.003,6.083,1501
4.08970909,43.59505739,6.202,6.155,1302
3.82429919,44.20339369,6.699,6.758,1233
3.1423506,44.70719771,7.955,6.641,1009
3.20017407,46.0954007,7.087,6.671,1026
0.18180904,45.25333439,6.289,6.339,63
1.29065247,45.22903088,6.765,6.695,424
2.58019324,46.07227305,5.491,5.071,841
9.19350563,44.48859088,7.246,5.324,2900
11.5450669,44.86150375,5.939,6.013,3604
7.05689848,44.39445759,5.22,5.177,2225
11.65754617,46.89378284,8.42,6.992,3638
9.67316883,46.95683795,7.971,6.854,3045
10.86696078,47.02454596,5.164,4.972,3414
12.40503795,47.76393483,6.973,6.688,3865
11.10913652,47.86398231,5.49,5.628,3478
,,4.411,4.463,3504
9.79122519,49.35458576,7.618,5.624,3083
6.8018813,49.9857181,6.923,6.957,2151
4.53841185,46.21431128,8.54,6.967,1456
5.02152699,48.86545073,6.564,6.536,1603
4.28768217,47.94740382,5.745,5.838,1372
2.99618694,48.1523977,8.1,6.336,967
0.92435174,48.43690132,6.868,6.793,297
0.3302135,49.98155993,7.437,6.324,106
5.12887787,48.96863268,7.116,6.535,1639
4.22482495,49.46191254,8.843,6.738,1352
4.42941309,51.4330892,5.914,6.082,1415
22.14316376,42.26768789,7.245,6.716,6878
21.07781223,43.14209694,6.716,6.679,6560
21.57786124,43.45774307,6.561,6.035,6711
20.55245237,43.58411481,6.512,6.655,6401
21.6796674,43.69187791,7.337,6.935,6733
22.0515686,44.0492462,6.56,6.628,6858
21.91408519,45.40669377,5.33,4.874,6813
19.42406321,44.63191095,8.836,6.958,6047
19.27109849,44.90199283,8.21,6.302,5993
18.1420075,45.33753307,8.291,6.317,5650
20.58508273,45.52877917,6.252,4.988,6411
19.54228437,47.4197035,8.016,6.402,6087
22.52542761,47.00727721,6.527,5.372,6999
24.43539351,48.41276201,7.349,6.859,7589
24.49815065,48.6282122,5.247,3.719,7607
24.11333865,48.72277653,7.819,6.35,7493
22.74551981,49.34322434,8.623,6.991,7057
20.46643967,50.12197821,7.976,6.674,6371
17.79407551,46.18385208,8.672,6.772,5551
17.37554333,47.24177979,4.218,4.284,5434
15.97232462,47.64229401,6.724,6.782,4983
19.10205706,48.08224252,6.549,6.6,5939
16.80785994,49.55544318,6.757,6.788,5262
15.75643577,47.37612886,6.985,6.759,4911
13.77167831,48.67851678,8.482,6.485,4298
14.88454976,48.96634321,7.37,6.936,4637
15.36269279,49.54422144,7.91,6.604,4786
15.57693926,51.03493289,6.622,6.487,4844
16.19498866,51.00978192,6.42,6.507,5062
15.72412929,51.79811242,6.829,6.852,4902
16.00995884,52.5021603,7.892,6.148,4998
25.91515198,50.68873018,3.898,4.011,8068
25.90091637,51.51583954,8.808,6.849,8063
23.8506288,53.34557042,6.832,6.843,7399
27.73802664,51.93341896,6.468,6.002,8598
25.91157541,52.8857749,7.279,6.829,8066
,,5.3,5.497,8704
25.05458615,53.86827748,8.503,6.543,7786
25.94597647,55.87748478,7.215,6.979,8081
16.78940881,53.49818946,8.295,6.471,5251
17.46777366,54.73896919,8.245,6.892,5458
16.06917271,54.20424974,7.442,6.888,5016
17.0681861,54.92029007,5.988,5.23,5336
,,4.536,4.343,5542
16.75072722,56.93497122,7.954,6.536,5240
19.43882975,56.63158991,7.974,6.781,6057
19.35954766,57.63208133,6.928,6.882,6027
19.55784822,57.80316552,8.544,6.704,6093
17.39563345,57.34999333,7.163,6.7,5440
17.13944572,58.26345714,5.742,5.763,5361
20.8392182,58.14299618,6.861,6.401,6486
20.02048923,58.23161207,5.751,5.069,6242
10.5162233,50.51252059,4.645,4.775,3300
,,4.767,4.875,3801
12.73915255,51.50803804,6.719,6.398,3965
12.89077769,51.57142985,6.248,6.217,4023
12.17125188,52.10081116,7.912,6.943,3787
10.30295886,52.19765914,6.819,6.742,3240
10.65828506,52.33715048,7.01,6.952,3346
7.92149319,52.83952666,7.1,5.726,2497
13.44833801,52.68928583,6.54,6.331,4212
11.56272585,55.30537987,6.703,6.526,3611
,,3.421,3.628,2920
,,4.943,5.059,2854
8.87133932,54.20349729,7.055,6.957,2782
,,4.652,4.756,2505
9.19377975,54.95736709,8.642,6.937,2901
8.29332034,54.89498388,7.241,6.037,2611
11.32155672,55.22139921,5.431,5.411,3544
,,3.729,2.349,3179
,,5.431,5.561,1921
6.27670755,53.04677882,5.64,5.708,1982
3.03368337,53.62389984,7.175,6.898,981
6.42395505,54.99420545,8.979,6.958,2024
7.76654989,55.70261347,8.041,6.688,2440
5.1423406,56.55692136,7.733,6.821,1644
6.66444866,56.64120605,6.595,6.577,2101
6.55025514,56.77924749,7.886,6.865,2074
2.62365846,57.16549909,6.616,6.706,857
2.78272627,57.58794349,8.246,6.821,902
,,2.689,2.299,746
1.5658926,58.43680825,7.123,6.422,518
1.22908733,58.532159,6.711,6.696,398
0.12870582,59.55967924,7.492,6.292,43
15.53195078,56.32867343,8.144,6.827,4834
14.05404794,57.99655482,8.008,6.351,4383
,,4.142,3.518,3821
10.62934325,58.75341087,6.164,6.169,3334
9.70530244,59.82615465,6.677,6.712,3058
9.11393758,60.32621562,6.111,5.825,2876
15.440815,57.81669231,7.077,6.796,4811
15.90436453,58.90921632,9.023,6.966,4961
14.16627596,59.18105467,5.829,4.728,4422
13.75065293,58.97269068,6.399,4.957,4292
16.72503672,59.85861003,6.895,6.86,5232
,,5.486,5.555,4440
15.90422505,61.07483275,6.615,6.059,4962
14.33169173,61.42189772,7.621,6.541,4475
11.67690787,59.57453645,7.752,6.527,3649
9.63934315,60.32478033,8.991,6.977,3030
,,5.441,4.848,4151
12.81826383,61.80548973,8.526,6.278,3988
11.26004048,62.52860553,8.375,6.772,3532
7.58303671,59.97755721,5.927,5.935,2377
5.97155884,60.96140208,7.012,6.614,1892
2.64442323,59.67340582,6.681,6.692,860
0.57377835,60.70316678,9.133,6.98,181
1.27564182,61.31397955,5.693,5.778,418
0.40424579,61.22280247,6.042,5.615,124
3.97852683,61.00017395,7.484,6.526,1269
4.23768068,61.53318551,6.86,5.837,1354
3.303048,62.04088359,6.883,6.649,1063
1.05692714,62.28766427,6.213,5.918,330
6.19793679,61.83105925,5.38,5.376,1960
,,4.283,4.183,2599
2.13691419,63.20403816,7.689,6.531,695
0.85713468,63.64052466,6.583,6.298,274
,,5.53,5.557,531
0.65037977,66.09896499,7.208,5.961,207
44.70572511,43.36449417,7.917,6.757,13887
47.37406045,44.85753454,5.028,3.889,14668
42.97032912,44.89421161,8.056,6.681,13360
45.71779468,47.11054695,7.416,6.789,14181
44.13875619,47.16400504,7.743,6.176,13713
44.95746751,47.22069129,6.563,5.581,13965
47.99528426,46.12860382,7.282,6.984,14871
48.11008847,47.72587884,8.213,6.495,14914
50.94719773,48.6044135,6.992,6.985,15819
48.34946668,48.17695099,7.181,6.024,15004
50.46888792,49.07090299,6.458,5.982,15669
46.94726405,47.30870934,6.527,6.391,14544
45.98643002,47.84847783,6.79,6.501,14264
47.26674916,49.61327841,4.759,4.107,14632
42.92387371,46.84194151,6.99,5.959,13339
41.13797216,46.84146103,7.402,6.95,12804
42.29455319,47.21794768,8.091,6.782,13155
43.50407577,47.16089409,6.824,6.815,13512
43.33780606,48.56995707,7.766,6.366,13462
40.7577365,48.26524709,7.759,6.436,12690
40.08725938,49.56025418,6.701,6.605,12453
,,4.685,4.155,12777
47.01605447,52.2135058,6.3,6.32,14566
44.21108144,51.26128225,8.239,6.383,13732
43.59507448,51.16694614,7.936,6.664,13540
45.2229946,52.35204252,6.169,6.171,14047
,,5.145,5.209,14043
,,4.85,4.013,13531
52.01279081,49.06286921,4.851,4.962,16147
51.48908431,49.12075476,5.964,6.054,15988
52.34187782,49.50895109,4.581,4.715,16244
51.91237797,49.59991839,6.894,6.925,16118
52.21803016,49.84838252,5.501,5.562,16210
50.80497592,49.21326436,5.21,5.295,15770
49.78182486,50.09496312,4.947,5.021,15444
49.65725362,50.22217115,5.056,5.144,15404
49.05084338,50.93766153,6.456,5.17,15219
48.95289968,50.95588047,6.822,6.718,15193
57.36487528,52.65540622,7.214,6.86,17877
56.4607058,55.06380733,7.094,6.861,17575
56.88395322,55.92195885,6.063,6.079,17707
57.33232289,57.11826733,6.521,6.455,17858
47.92876498,52.16345757,6.893,6.887,14845
51.44957073,53.92151809,6.862,6.553,15979
,,3.77,2.992,14328
48.94987656,57.14062237,6.574,5.885,15192
53.41274553,54.97485821,6.107,5.984,16599
,,5.14,5.103,16292
54.09132516,55.88683499,6.922,6.82,16810
54.93825019,56.38303446,6.613,6.522,17098
54.43393755,56.7393842,6.811,6.556,16917
54.58221791,56.9327126,6.153,6.265,16974
51.32588645,58.69453707,8.221,6.962,15943
53.42184349,57.86872401,6.966,6.435,16602
53.38419265,58.7652443,6.592,6.429,16587
55.29974658,58.84492957,7.194,6.87,17211
,,5.155,4.642,16281
52.54559101,59.36593931,6.462,6.418,16303
53.7540668,60.04143656,7.198,6.791,16712
38.66783982,50.06576089,7.028,6.975,11997
36.40593313,50.27863162,6.742,4.895,11313
36.96574246,50.56997367,6.644,6.205,11465
35.03738303,50.95809554,7.203,6.695,10890
35.83405847,52.08310022,6.884,6.663,11138
38.32870062,52.30895596,6.877,6.675,11889
40.74800715,53.52610491,7.315,5.963,12686
43.21655754,52.99747146,7.035,6.954,13424
40.76182481,55.10601482,5.613,5.735,12692
41.98060971,55.61354817,7.069,6.934,13063
42.67421136,55.8954932,5.939,3.942,13268
33.38963308,53.05858808,8.704,6.672,10361
35.30400372,54.51008154,7.374,6.933,10961
35.9655959,55.36486603,7.324,6.383,11174
32.53229116,53.84309462,7.511,6.409,10115
,,4.901,4.98,9505
31.26605365,55.62226138,6.878,6.554,9723
33.78209006,55.08821787,8.614,6.954,10479
37.35400731,55.53625027,6.759,6.716,11593
38.0500261,55.45809911,7.183,6.789,11796
35.58930972,55.84565729,5.571,5.237,11060
36.31678958,56.60982873,6.541,6.291,11279
37.86255635,58.02478671,8.436,6.76,11733
35.1788227,55.90908048,7.129,6.827,10926
34.76855279,57.13550675,7.082,6.659,10805
34.80809922,57.16923146,7.183,6.735,10816
35.48098284,57.24291784,7.015,6.497,11020
34.21547778,57.05524864,6.741,6.519,10633
34.51910738,57.51631903,7.319,6.113,10729
34.49952897,57.89982068,7.3,5.883,10718
46.41736284,56.06896986,7.437,6.221,14392
46.38504777,56.70571786,6.073,4.88,14382
47.10737024,57.01292028,7.401,6.708,14592
42.30963883,57.03324659,8.469,6.986,13160
42.37807292,57.08431436,7.239,6.35,13178
42.94116131,58.31429139,6.589,6.459,13347
50.88668038,58.72201939,8.238,6.719,15795
,,4.623,4.233,16228
52.09828864,60.25567186,6.515,6.495,16177
50.32939706,61.9991847,6.797,6.769,15634
41.79031831,60.57076328,7.142,6.585,13004
39.74308288,62.59150548,6.629,6.648,12346
44.94737042,61.28994589,7.027,6.864,13959
46.04015627,61.70582709,7.458,6.707,14286
43.9871624,61.52114156,6.08,5.634,13665
47.22576274,62.38460355,6.77,6.526,14626
46.82916458,64.05760627,5.859,5.874,14502
47.34232775,64.29964722,8.065,6.958,14655
43.09505687,63.4097928,7.441,6.84,13394
44.10271637,64.33243919,8.886,6.436,13700
44.4939133,64.41912093,8.1,6.753,13828
61.15415795,55.0664685,7.104,6.628,19030
64.33781126,57.17825293,6.739,6.707,20004
63.75747985,57.46036288,6.778,6.141,19823
64.28374606,57.86036395,7.136,5.844,19983
58.94321464,56.91902062,7.269,6.952,18383
59.70774814,57.45089275,7.062,6.962,18602
58.43035803,57.97514292,6.012,5.81,18217
61.1131755,59.15550714,5.602,5.086,19018
62.36487298,59.90807082,7.72,6.419,19412
65.74144955,59.61617855,6.307,6.194,20456
68.931399,59.40081727,6.85,6.79,21410
69.56271015,60.88420001,8.629,6.798,21601
65.44854923,60.73562407,7.372,5.576,20376
59.04808754,59.64191362,7.373,6.626,18413
55.67806125,59.96938858,7.982,5.929,17342
59.28467694,61.10894213,7.206,5.248,18488
58.08608664,62.34480552,6.914,6.745,18113
,,4.871,4.943,18505
64.22315471,61.84998844,5.526,5.662,19968
69.10082502,64.261608,5.894,5.898,21452
68.32931567,64.16978851,8.245,6.978,21236
61.53360046,62.10183414,7.051,6.796,19139
61.9640984,62.3301164,7.312,6.91,19272
61.95535448,62.33294686,7.322,6.936,19270
65.16802447,65.14044005,6.264,5.344,20266
73.41558166,61.4817256,6.863,6.657,22754
74.31420599,61.75313447,8.109,6.968,23037
78.66076603,63.12693875,7.235,6.922,24445
77.6779023,63.59721519,7.086,6.77,24108
73.02174444,63.50541868,7.447,5.645,22626
72.54184702,63.62541055,6.882,6.878,22476
77.43545451,64.91948915,6.862,6.412,24017
85.61019591,65.69765233,7.239,5.751,26882
85.98655575,66.62612029,8.388,6.941,27025
80.16949754,66.74688029,7.545,6.48,24955
84.31674564,66.69668777,6.515,6.273,26410
88.23123281,68.4715397,7.417,6.319,27795
71.60227534,64.81029723,8.426,6.981,22190
74.38161869,65.27829459,7.987,6.822,23047
,,4.273,4.292,22783
75.71015315,66.82297298,6.778,6.251,23484
76.52520918,68.97257423,7.141,6.724,23730
83.26213419,68.01296996,7.252,6.862,26008
84.68519106,70.36445921,6.897,6.949,26548
57.40250453,63.29696521,6.052,5.842,17891
56.5097184,63.34504678,5.736,4.894,17587
55.53884942,63.21680745,7.265,5.284,17296
54.99508011,63.87041201,7.433,6.915,17118
57.38034525,65.52597221,6.876,4.625,17884
61.66183692,65.5207968,6.337,6.153,19177
64.46151823,67.08860777,6.853,6.895,20037
63.21592575,68.50115409,7.848,6.458,19673
51.16898977,64.58599735,7.835,5.398,15890
47.75306689,64.89626527,6.688,6.518,14791
